	id_tweet	text	no	none	si
466	1054426069330264064	¡Siempre seco! Sin miedo a la lluvia ☔ con the people's poncho. 🌧️ #inkantadesign #rain #poncho #impermeable #lluvia #FelizLunes #Bogotá https://t.co/PutqHZKRz3	3	0	0
467	1065752802683756549	@TransMilenio @SectorMovilidad @BogotaTransito que pasa en la 7 con 72 totalmente bloqueado 😡	3	0	0
469	1069568723437187072	#ArribaBogotá ► Más de 500 mil dosis de marihuana tipo 'creepy' fueron incautadas por las autoridades en las últimas horas en la localidad de Kennedy. Una persona ya fue capturada por tráfico de estupefacientes y avanza la investigación de los otros responsables. https://t.co/RZ2ebsssPM	3	0	0
470	1049727652762984450	"""""""@MafeCarrascal @Gloriam149 @IvanDuque Peñalosa tiene a Bogotá hecha un caos, con ese gol de Transmilenio. Ahora, si le aprueban el metro como """"""""él lo quiere"""""""", sería muy costoso, además de poco útil. Ese daño podría hacer colapsar a Bogotá aún más, por muchos años."""""""	3	0	0
471	1074035050474283008	@NanyPardo @golantrevize199 @TransMilenio Así como a la mayoría de bogotanos no nos convence el que se deforme, como la caracas, la séptima. TM deformará el comercio, imposibilitará a futuro la inclusión de un mejor medio de transporte. Además es un tema de orgullo; no queremos que ‘Kike’ vea la ciudad como negocio.	3	0	0
473	1050097988104806401	@petrogustavo Hoy he leído gran cantidad de comentarios de Senadores apoyando la marcha de los estudiantes y a los ineptos queriéndose favorecer de ella. Qué han hecho desde el Senado para mejorar a la U Pública???. Nada!!!!!Aprovechados. Será q siguen en campaña??	3	0	0
474	1063413766111428614	Ese hueco quiere más verga  Video Completo en https://t.co/GVfchUbwJZ https://t.co/iB8N58mbuI	3	0	0
477	1076889902866931714	En este momento incendio forestal creado por gente que entra a terreno abandonado en Calle 145 Av suba antes de la estación @TransMilenio 21 angeles localidad @ALCALDIASUBA11 @Bogota por favor @BomberosBogota @PoliciaBogota ayuda inmediata al sector	3	0	0
478	1054752890382888960	#Atención:Si eres usuario 🙋‍♂️🙋‍♀️ de la ruta circular San Mateo 🚍 te informamos que el próximo sábado se suspenderá su servicio ⛔debido al paso de la Carrera Atlética Soacha 12K 🏃‍♀🏃‍♂Planea tu viaje con anticipación 🔍 https://t.co/WoO0txRuuk https://t.co/iQTr7QEOyh https://t.co/1TMvWAloXr	3	0	0
479	1059164476547596288	Mañana nublada y Tarde de lluvia en mi querida #bogota Plan de maraton de  Netflix en #familia  #arrunchis  #homeday #bogota2600metrosmascercadelasestrellas #instagood #instabogota en… https://t.co/1OrkRsSv0v	3	0	0
480	1067812429734846464	Conozca cómo avanzan las marchas en la ciudad de Bogotá https://t.co/hdtWS8hlDG	3	0	0
481	1070702056636407808	@SrWeii @paisajimnew @CaracolRadio @TransMilenio 1. Yo no vote ni por el alcalde ni por el sub presidente.2. Ni Duque y menos Peñalosa me representan.3. No se puede juzgar todos los habitantes de una ciudad por los errores y horrores de otros.4. La mayoría de habitantes de Bogotá no son nacidos acá.	3	0	0
482	1056226800873795584	Así le está apostando TransMilenio a la cultura ciudadana https://t.co/dUuPdyBtyV	3	0	0
483	1058505307922595840	Evita Cota-Suba en tu recorrido de hoy #traficobogota. Retrasos masivos de 1h 25m más de media. https://t.co/moHLMdsqt5 https://t.co/700rEOU8Zo	3	0	0
484	1078367690790748160	@petrogustavo Que cosas y usted quería meter más de los buses de Transmilenio por la Boyacá?.. por que en ese tiempo no era malo y ahora cuando otro lo hace sí?? Conveniencia política??? O siemple odio por que otros hacen más de lo que usted hace	3	0	0
486	1048419518329102336	Todos aman las puestas de sol, nadie quiere la lluvia.	3	0	0
487	1071050019002830849	Logramos poner en marcha la Estrategia Nacional contra la Siniestralidad para mejorar los niveles de seguridad en las vías del país #LaMovilidadEsDeTodos https://t.co/wXukB2i2JW	3	0	0
488	1073383148472463361	Nuevamente @TransMilenio sin plan de contingencia, nuevamente bloqueado desde Marsella hacia el portal americas. @EnriquePenalosa que opinas de esto o solo adjudicando mas contratos?	3	0	0
489	1063174629236375557	Desde nuestro Centro de Gestión del Tránsito, junto a @TransitoBta, trabajamos en esta jornada de marchas para mitigar en lo posible el impacto que han tenido estos eventos en la movilidad.El monitoreo nos permite una rápida acción e informar en tiempo real los acontecimientos. https://t.co/eExDQLqXyc	3	0	0
491	1074877742703890433	@TransMilenio No hay horario extendido?	3	0	0
493	1065667974135246849	¿Qué nombre tiene el olor a lluvia?	3	0	0
494	1062764908205522945	Gravar la canasta familiar, las pensiones, la vivienda usada... y liberar a los grandes empresarios de los impuestos, cuando anualmente se pierden millones en corrupción y mermeladas es absurdo! No podemos permitir este atropello! 😡😡	3	0	0
495	1053289584845565952	Invitados todos los colombianos a la marcha #MeLaJuegoPorLosNinos de este sábado 20 de octubre. https://t.co/qxb8NPJ1wu	3	0	0
496	1072661555299446784	@TransMilenio En la ruta G22 del día de hoy a las 8pm dejé una bolsa de la cámara de comercio con un objeto muy importante para mí trabajo. Por favor si saben de el agradecería mucho la ayuda, es indispensable para mí	3	0	0
497	1054432354423525376	Ruta SITP 20 de Julio K10-L10 Portal  - subete al #SITP https://t.co/4gfxT4GK3n	3	0	0
498	1053852495989129216	Soy de esas que le gusta dormir con lluvia y el olor del polvo de las calles cuando empieza a llover. 💛	3	0	0
499	1068644180530991105	@CatalinaSuarezB @AlvaroUribeVel @petrogustavo Hagamos una marcha pidiéndole la renuncia  a @petrogustavo  todos ala calle  para ellos también hay .	3	0	0
501	1055082412860997632	Lluvia, lluvia y más lluvia ⛈	3	0	0
502	1072653717558738950	Ella sol y yo lluvia, juntos arcoíris.	3	0	0
503	1055281237982658560	@Citytv @TransMilenio @PoliciaBogota Castracion química para estos mal nacidos	3	0	0
505	1061385263753191424	Hijo de putaaaa clima de mierdaaaaaa😭por qué hoy perra vida	3	0	0
506	1066160055018491904	No había querido apoyar a los estudiantes, por que ya me gradué, pero que le van a subir a la cerveza!!! Donde es la marcha... https://t.co/mw9WMJogaH	3	0	0
508	1052917086161436672	No solo son manifestaciones, son más capacitaciones, hay que verlos y escucharlos azuzando contra RCN el canal del paramilitarismo y @AlvaroUribeVel, según esas definiciones! https://t.co/adfQ1AAgjC	3	0	0
509	1061044884851822595	@Bogota @TransMilenio Pero si todos los días pareciera que estuviera bloqueado desde av39 hasta tercer milenio por lo menos 1 hora	3	0	0
510	1072902697777549313	TransMilenio por la carrera Séptima: Compromiso y transparencia piden a las empresas que se postulen 🔴EN VIVO #CapitalNoticias https://t.co/jQ8gDwpY4A	3	0	0
511	1046893083219103745	Somos resultado de un accidente feliz. Llega nuestra historia completica a @canaltrece con el documental #NuevosSonidosDeLaMontaña ¡Imperdible! 4 de Noviembre. ⚡️🎬🎥 https://t.co/oqXaLoOVhc	3	0	0
512	1074993747400802305	@1_mflorez @PenalosaSeQueda @Bogota @TransMilenio Y ahora los turnos son de 6 horas? Y le hago una pequeña aclaración, la seguridad social la pagaba el dueño del bus y era descontada directamente por la empresa a la cual estaba afiliada el vehículo.Aclaro que estoy hablando de hace 20 años.	3	0	0
513	1068213369969303555	Lo que pierde el comercio de #Bogotá con las marchas estudiantiles :...https://t.co/iLmZgBP3Ik	3	0	0
514	1054700379504566272	"""""""La nueva estrategia de la izquierda extrema, usar las masas para impedir que la autoridad actue, mismo metodo que usan en centro america con la """"""""marcha"""""""" hacia USA...Perversos degenerados https://t.co/ALa8rFrBNH"""""""	3	0	0
515	1050506402429620224	Ruta SITP 20 de Julio K10-L10 Portal  - subete al #SITP https://t.co/4gfxT4GK3n	3	0	0
519	1062003719888429058	@petrogustavo Lo que quiere decir que trabajo Si hay!!!!Señor @petrogustavo Cúando es la próxima marcha???Necesito unos turnos pagos....	3	0	0
521	1049744354452082688	Alguien me puede explicar por qué las empresas operadoras del SITP mandan dos o tres rutas seguida una de la otra?🤔 Quisiera saber el modus operandi de ellas.	3	0	0
522	1075716954114150405	@Alcaldia_Soacha @EleazarGonCasas señor alcalde y este tráfico en la mañanas hasta cuando??... La policía de tránsito no solo es para poner multas! Organización por favor!!	3	0	0
523	1063565146499497984	Les cuento que esta tarde iba en el SITP sentada junto a la ventana; en una parada se subieron muchos hombres y siempre con el miedo de que alguno se siente al lado y pase algo malo.Pero esta vez fue todo lo contrario...	3	0	0
524	1059281990841552896	Petro criticó la incorporación de carros Volvo en la renovación de flota de Transmilenio  https://t.co/gvfIcKoW5v vía @WRadioColombia	3	0	0
525	1065705271878651904	@cesaringg @idubogota @GobiernoBTA @IDTBogota @Bocarejo_JP @Bogota @sgeneralbogota @TransMilenio @CanalCapital @SectorMovilidad @UMVbogota @EnriquePenalosa Es encharcamientos por basura en los sumideros esto gracias a la incultura de los bogotanos	3	0	0
526	1053459017291448321	Bogotá sin tráfico @ Bogotá, Colombia https://t.co/QRW4yeaInt	3	0	0
527	1055519895704821765	@Netologia_1994 Le eyaculan encima en Transmilenio 😱	3	0	0
528	1060691159641702401	@TransMilenio @EnriquePenalosa @Bogota @G1CiudadMovil @ETIB_SAS @SectorMovilidad @BogotaTransito @idubogota Porqueria de Transmilenio que se colapsa con nada, ya es costumbre en este anticuado sistema, 45 minutos detenido por varias troncales 😡	3	0	0
529	1075259918754742272	Amigos, logramos el aplazamiento del esperpento #LeyCarlosSlim. Para que vean que sí sirve: hacer bulla en Twitter, los plantones y marchas, hablar con los congresistas, la participación ciudadana. Lo que no sirve pa ni mierda es votar en blanco en la segunda vuelta. #ChaoLeyTic https://t.co/5ntzyKd14b	3	0	0
530	1075009254938038274	"""""""En #LHDLV """"""""Al Oído"""""""" con @BarberiaBarca Temas: 1). El Parlamento Europeo no regañó a @MariaFdaCabal.2). Una perrita víctima de las minas criminales le salvó la vida a 10 uniformados.3). Por cuenta de las marchas un profesor permaneció encerrado en su oficina por casi 12 horas."""""""	3	0	0
531	1061866179071856641	El senador respondió a los señalamientos hechos por el presidente Iván Duque  https://t.co/XSOZJy2l54	3	0	0
533	1047334645589848065	@MaFeRojas Pareciera que el salario de los concejales lo pagarán los operadores de transmilenio, cuando se preocuparan por el pésimo servicio que presta ese sistema? Cuando tiraran para el pueblo H. Concejales? ...	3	0	0
534	1078455528324587520	¡Bienvenidos! Estamos #AlAire en #CityNoticias con todos los detalles de las marchas realizadas en el día de hoy y otros hechos importantes #PorTodaBogotá. Presenta @jnietoblanco en @Citytv https://t.co/usMNMBrDIV	3	0	0
535	1054494045865734146	@idubogota @TransMilenio @SectorMovilidad @UMVbogota @GobiernoBTA @leosierra065 @ErikaFontalvo @juavas07 @Bogota Y para qué tanta cosa bonita si lo van a contaminar con los buses obsoletos que vende el alcalde @EnriquePenalosa ??? Aparte de matar lentamente a los biciusuarios...	3	0	0
536	1075952655971876864	@SectorMovilidad @Bocarejo_JP @TAXINOTA @TaxiBTA @taxelectricos @TaxExpressCol @TaxisLibresCol @MinTransporteCo @sicsuper @idubogota @Bogota Señores taxistas q tienen las tables puestas  no se crean de bocarejo. ...q lo único q dice el Ministerio de tránsito y transporte   es que  el único que está reglamentado  taxímetro	3	0	0
537	1079042014723928065	Ruta SITP 505: Fontibon Chapinero, Servicio Urbano Kasandra- El Nogal - subete al #SITP https://t.co/yzAxS7s525	3	0	0
539	1068640476935438348	Hoy realizamos mantenimiento a las señales de tránsito 🚏 ubicadas en los alrededores del Parque Lourdes que han sido vandalizadas.☝️Hacemos un llamado a la comunidad para cuidar estos elementos que nos brindan mayor seguridad.Entre todos construimos ciudad #EstamosHaciendo✔️ https://t.co/mqHM1t6p5e	3	0	0
540	1069674362150797312	@VBarCaracol siguiendolos en todos lados.. Hoy desde sitp P500. Mañana desde el circo del sol https://t.co/sUFbTllGiV  #ELVBARCaracol #ElVBARDeOro https://t.co/RYFjq3dddo	3	0	0
541	1062693698994139137	DayiSedano sitpbogota TransitoBta Buenos días. Te informamos que se presenta alta congestión vehicular saliendo de Bogotá, debido a reducción de un carril por obras en el retorno de la  *VÍA BOGOTÁ - LA VEGA*. Lamentamos los inconvenientes. https://t.co/iQTr7QEOyh https://t.co/6WtR9s14np	3	0	0
542	1058207460908060673	@simonganitsky @EnriquePenalosa Tumbar árboles y traer más Transmilenio obsoletos. Eso si lo hacen muy bien	3	0	0
543	1062057926095978497	Ruta 107B Spring ↔ Parque Central Bavaria de Norte a Centro (con mapas) - subete al #SITP https://t.co/bOg8E0SiqR	3	0	0
545	1063630175995420673	@CesarARFranco @AlejoPalacioRes @VickyDavilaH @JenniferPedraz @DanielSamperO @ACREESCOL @rcnradio @CaracolRadio @matadoreltiempo @juliandezubiria @danielduquev @CarlosAmayaR @AngelicaLozanoC Pues posiblemente son infiltrados en las marchas, pero infiltrados para poder saber quienes son los vándalos que destruyen todo a su paso!!!!	3	0	0
546	1056424263899664384	Sonaron canciones de salsa choque y en lo primero que pensé fue en Lushoooo 😪	3	0	0
547	1065968150418722821	@petrogustavo Como siempre el vándalo de Petro Incitando al desorden publico, con el ánimo que sus seguidores generen caos en el normal funcionamiento del país, ud es un fiasco de líder, es lo más negativo y ruin que le ha sucedido al país, ud aguantaría tantas manifestaciones como presidente?	3	0	0
548	1063703458753187840	Ruta 624 Verbenal del Sur ↔ 20 de Julio de Sur a Sur (con mapas) - subete al #SITP https://t.co/Uf5ua9pDY9	3	0	0
549	1072920222598881281	¿Cómo se puede afirmar algo así? Si fuera una cuenta falsa sería hasta chistoso. Realmente subestima a los ciudadanos. Ni está probado que Transmilenio produzca masivamente ese efecto, ni Bogotá sería la única cuidad del mundo en lograrlo. Una exageración.https://t.co/K9IDPcq2iO	3	0	0
551	1059945500194021376	¿Hay una marcha en contra del IVA el 23?	3	0	0
552	1055446072468926464	#ElNoctámbulo Nuevo hurto masivo a un #Sitp en Fontibón. Fingiendo ser pasajeros, seis delincuentes con una escopeta y machetes despojaron de sus pertenencias a los usuarios del bus. Fueron capturados por la @PoliciaBogota #ArribaBogotá https://t.co/mblL7Ofetv	3	0	0
554	1067235731138125824	Acusan de tráfico de cocaína a hermano del presidente de Honduras https://t.co/9qZXOtEvbH #MePasoALaFM	3	0	0
555	1059947244617633792	@NegraTomasa_ La noche anterior, y trato de revisar el pronóstico del clima para atinar lo más posible. Pero pues hay veces que Paila, gana la pereza	3	0	0
556	1060729756746948608	@Melquisedec70 @AspasiaSegunda @amvillegas_ Hombre yo no dije que fuese pacífico, pero yo jamás voy a comparar un daño material con el de una vida. No tengo el primer vídeo, pero lo que se puede concluir es que fue así. Estuve en la marcha y en ningún momento vi ninguna agresión hacia los vehículos.	3	0	0
557	1075888642789384193	Chichila Navia sube la temperatura en redes con fotos en bikini. https://t.co/qt38VSmMIX https://t.co/XQnFfeNVjk	3	0	0
559	1074026741922967553	@CGurisattiNTN24 Ósea @IvanDuque @mluciaramirez @AlvaroUribeVel @FiscaliaCol Q en Colombia 🇨🇴 la izquierda prohíbe la @PoliciaColombia  d civil haciendo inteligencia para detectar a narcoTERROristas M19 FARC ELN Q son los Q están detrás d estas marchas vandálicas terroristas?🤷🏻‍♂️⚖️ https://t.co/3YIYvqohlv	3	0	0
