	id_tweet	created_at	user_name	text	clean	cluster	subcluster
534	1059134454097235970	2018-11-04 12:25:06	Citytv	En el mundo: los integrantes de dos familias murieron en Italia a causa del desbordamiento de un río en Sicilia. En Inglaterra, ocho niños resultaron heridos al caer desde un tobogán inflable #CityNoticiasFDS, #TuMundoAquí.	mundo   integrante familia morir italia a causar desbordamiento reír sicilia   inglaterra   niño resultar herir caer tobogán inflable   city noticiasfds    mundo	0	4
537	1059490676537200641	2018-11-05 12:00:36	Citytv	Bienvenidos a la emisión de #CityNoticiasFS del medio día, conozca los temas más importantes de la capital del país. Solo por @Citytv, #TuMundoAquí. https://t.co/IicVjNdcaD	bienvenido a emisión   city noticiasfs   conocer temer importante capital país        mundo   	0	4
538	1059496791098486784	2018-11-05 12:24:54	Citytv	283.000 vehículos ingresarán a Bogotá durante la operación retorno con la que termina el puente de todos los Santos. Durante el fin de semana han sorprendido a 170 conductores borrachos #CityNoticiasFDS, #TuMundoAquí.	         vehículo ingresar a bogotá operación retornar terminar puente santo   semana sorprender a      conductor borracho   city noticiasfds    mundo	0	4
539	1059496964012867585	2018-11-05 12:25:35	Citytv	Por adelantar en zonas prohibidas, 343 personas han muerto durante el 2018 en accidentes de tránsito en las carreteras colombianas #CityNoticiasFDS, #TuMundoAquí.	adelantar zona prohibir       personar morir       accidente tránsito carretero colombiano   city noticiasfds    mundo	0	4
541	1059819001302396928	2018-11-06 09:45:15	Citytv	Poderosos pastores cristianos con millones de seguidores en el mundo ►https://t.co/t9ptuhBIpV https://t.co/MvHFFn6BqJ	poderoso pastor cristiano millón seguidor mundo     	0	4
543	1059913365148053511	2018-11-06 16:00:13	Citytv	¿Quién es Idris Elba, el hombre más sexy del mundo, según People?► https://t.co/eL0MBTRtOy https://t.co/1OSpgbzo7q	  idris elba   hombre sexy mundo   people      	0	4
544	1059956454034157569	2018-11-06 18:51:26	Citytv	¿Sabe por qué se movilizó la comunidad cristiana? Las razones esta noche a las 9:00 p.m. en #TuMundoHoy. https://t.co/4JPleI86Ad	  movilizar comunidad cristiano   razonar noche a       página metro     mundo   	0	4
545	1059957127786254338	2018-11-06 18:54:06	Citytv	No se pierda esta noche en #TuMundoHoy las declaraciones de Yolanda Pinto, viuda del exgobernador de Antioquia Guillermo Gaviria, frente a la @JEP_Colombia. https://t.co/HysQP4WsU0	perder noche   mundo declaración yolanda pintar   viudo exgobernador antioquia guillermo gaviria   frente a    colombia   	0	4
546	1059959025805213697	2018-11-06 19:01:39	Citytv	¿Qué le dijo @NairoQuinCo  al presidente @IvanDuque ? ¿Cuántos técnicos de fútbol han sido despedidos en Colombia en menos de 5 meses? Esta noche en los deportes de #TuMundoHoy todos los detalles. @JJMiranda15 https://t.co/TQdcwyzWvp	      presidente       técnico fútbol despedir colombia    mesar   noche deporte   mundo detalle     	0	4
552	1060041997791170560	2018-11-07 00:31:21	Citytv	"""""""""""""""Toma a Mitú no fue masacre, fue un combate"""""""", dijo Marcos Calarcá, de @PartidoFARC, en la Comisión Primera de la Cámara de Representantes. Estas fueron las reacciones en el recinto ⬇️ #SalYPimienta #TuMundoHoy https://t.co/jBxInMnAny"""""""	    tomar a mitú masacrar   combatir     marco calarcá       comisión cámara representante   reaccionar recinto      saly pimienta   mundo  	0	4
559	1060358770751139840	2018-11-07 21:30:06	Citytv	El 48 % de los habitantes de Guapi, Cauca, viven en extrema pobreza.  #TuMundoHoy acompaña el recorrido de la @DefensoriaCol por el Pacífico colombiano. https://t.co/QQXDPar26l	      habitante guapi   cauca   vivir extremo pobreza     mundo acompañar recorrer    pacífico colombiano   	0	4
568	1060385167674621952	2018-11-07 23:14:59	Citytv	El 48 % de los habitantes de Guapi, Cauca, viven en extrema pobreza. #TuMundoHoy acompaña el recorrido de la @DefensoriaCol por el Pacífico colombiano⬇️ https://t.co/OWmda2LPtZ	      habitante guapi   cauca   vivir extremo pobreza    mundo acompañar recorrer    pacífico colombiano    	0	4
569	1060388037803343873	2018-11-07 23:26:23	Citytv	¿Y los proyectos anticorrupción? En plenaria de Cámara pasó la propuesta sobre declaración de renta de funcionarios públicos, pero con limitaciones; será accesible solamente para los organismos de control, no para la ciudadanía #TuMundoHoy. Aquí las claves⬇️ https://t.co/1MtBH5c4wD	  y proyecto anticorrupción   plenario cámara pasar proponer declaración rentar funcionario público   limitación   accesible organismo control   ciudadanía   mundo   clave    	0	4
570	1060388396781264896	2018-11-07 23:27:49	Citytv	¿Y los proyectos anticorrupción? En plenaria de Cámara pasó la propuesta sobre declaración de renta de funcionarios públicos, pero con limitaciones; será accesible solamente para los organismos de control, no para la ciudadanía #TuMundoHoy. Aquí las claves⬇️(Parte II) https://t.co/HlAekKDPea	  y proyecto anticorrupción   plenario cámara pasar proponer declaración rentar funcionario público   limitación   accesible organismo control   ciudadanía   mundo   clave    ii   	0	4
572	1060391944147398656	2018-11-07 23:41:55	Citytv	Aunque perdió en las elecciones legislativas, Donald Trump se mostró victorioso e hizo un llamado a demócratas y republicanos a trabajar juntos #TuMundoHoy https://t.co/NxASuqk2JS	perder elección legislativo   donald trump mostrar victorioso e llamar a demócrata y republicano a junto   mundo  	0	4
577	1060402229109231618	2018-11-08 00:22:47	Citytv	El 48 % de los habitantes de Guapi, Cauca, viven en extrema pobreza. #TuMundoHoy acompaña el recorrido de la @DefensoriaCol por el Pacífico colombiano. Los ministros invitados por el Defensor Carlos Negret no hicieron presencia⬇️(Parte II) https://t.co/hemmsgYlJZ	      habitante guapi   cauca   vivir extremo pobreza    mundo acompañar recorrer    pacífico colombiano   ministro invitar defensor carlos negret presenciar    ii   	0	4
581	1060631458946211840	2018-11-08 15:33:40	Citytv	#TuMundoHoy A propósito de que @DANE_Colombia dice que los colombianos realizan actividades no remuneradas que costarían $ 185 billones al año, ¿usted paga o podría pagar porque le hicieran las actividades por las que no recibe remuneración (oficios domésticos, cuidado de hijos)?	  mundo a propósito    colombia colombiano realizar actividad remunerar costar        billón año    pagar o pagar hacer actividad recibir remuneración   oficio doméstico   cuidar hijo  	0	4
587	1060724534020583424	2018-11-08 21:43:30	Citytv	Clara Rojas reveló ante la @JEP_Colombia cómo fueron días de secuestro en manos de las Farc y cómo le quitaron a su hijo #TuMundoHoy https://t.co/LMgJ3yqXqV	claro rojo revelar    colombia secuestrar mano farc y quitar a hijo   mundo  	0	4
593	1060736259662974976	2018-11-08 22:30:06	Citytv	¿Cómo es lidiar con la crítica cuando se decide traer un hijo al mundo a través de inseminación artificial?  #MejorHablemos con @alexandramonto. #YoLoDecidí https://t.co/VUE0MCkGeZ	  lidiar crítico decidir traer hijo mundo a inseminación artificial     hablar      decidir  	0	4
599	1060757716023566336	2018-11-08 23:55:22	Citytv	"""""""""""""""Gravar las pensiones voluntarias sería matar el ahorro en Colombia"""""""", expresó @fondosdepension #TuMundoHoy #LaPlata https://t.co/0MVOJAfGNk"""""""	    gravar pensionar voluntario matar ahorrar colombia         mundo   plata  	0	4
604	1060765904584228864	2018-11-09 00:27:54	Citytv	#LaPlata | Si fueran remuneradas, las labores del hogar y el cuidado de personas constarían 185 billones de pesos al año. En #TuMundoHoy le explicamos⬇️ https://t.co/39Ej73TwOl	  plata    ser remunerar   laborar hogar y cuidar personar constar      billón peso año     mundo explicar    	0	4
611	1061045084307836928	2018-11-09 18:57:16	Citytv	Los detalles del clásico entre @BocaJrsOficial y @CARPoficial por la final de la copa Libertadores y la participación de un colombiano por primera vez en el torneo de Maestros, esta noche en #TuMundoHoy. https://t.co/lLgAxJ5C97	detalle clásico    y    copar libertador y participación colombiano tornear maestro   noche   mundo   	0	4
612	1061056074042753024	2018-11-09 19:40:56	Citytv	Esta noche en #TuMundoHoy les mostraremos las imágenes que dejan los incendios en California. Estas y más noticias a las 9:00 p.m.. Informe de @CHenaodaniela https://t.co/TmwfYkUrOL	noche   mundo mostrar imagen dejar incendio california   y noticiar a       página metro    informar    	0	4
613	1061064261953298434	2018-11-09 20:13:28	Citytv	TENGA EN CUENTA: quien ejerza violencia contra servidores públicos podría incurrir en prisión, de cuatro a 8 años.  Los detalles esta noche en #TuMundoHoy, 9:00 p.m., por @Citytv. https://t.co/vEQr5WBftO	  ejercer violencia servidor público incurrir prisión   a    año    detalle noche   mundo        página metro        	0	4
616	1061081776255307782	2018-11-09 21:23:04	Citytv	Ni los estudiantes ni el Gobierno ceden. #TuMundoHoy conoció que universitarios planean una nueva movilización para este lunes festivo, durante el plan retorno. https://t.co/9UROGqEmt6	estudiante gobernar ceder    mundo conocer universitario planear movilización lunes festivo   plan retornar   	0	4
620	1061089247443202048	2018-11-09 21:52:45	Citytv	El Gobierno no recibirá el puente Hisgaura hasta que la interventoría entregue un informe técnico que garantice su seguridad. ¿Quién responde por las pruebas de carga? #LaPlata #TuMundoHoy https://t.co/io7kyiodaE	gobernar recibir puente hisgaura interventoría entregar informar técnico garantizar seguridad    responder prueba cargar    plata   mundo  	0	4
626	1061107640158306306	2018-11-09 23:05:50	Citytv	El Gobierno no recibirá el puente Hisgaura hasta que la interventoría entregue un informe técnico que garantice su seguridad. ¿Quién responde por las pruebas de carga? #TuMundoHoy⬇️ https://t.co/kXHm9xV9q0	gobernar recibir puente hisgaura interventoría entregar informar técnico garantizar seguridad    responder prueba cargar    mundo    	0	4
630	1061115581901012992	2018-11-09 23:37:23	Citytv	⚽️ ¡GRANDES MOMENTOS! La historia de los jugadores colombianos en @BocaJrsOficial y @CARPoficial. Todo listo para este sábado para Boca vs River por #CopaLibertadores. #Deportes #TuMundoHoy https://t.co/qVqAfN5DzU	     momento   historia jugador colombiano    y     listar sábado boca vs river   copar libertador    deporte   mundo  	0	4
632	1061120565082275840	2018-11-09 23:57:12	Citytv	🎾🇨🇴 DEBUT @RobertFarah_ y @juanscabal representarán a Colombia en el Torneo de Maestros de Londres. #Deportes #TuMundoHoy https://t.co/R85RCEhOsO	     debut     y    representar a colombia tornear maestro londres    deporte   mundo  	0	4
635	1061125896101355520	2018-11-10 00:18:23	Citytv	🎶@Ventinoficial y @MikeBahia, juntos en 'Yo te quiero más', su nuevo sencillo. #QuéRicoElOcio  #TuMundoHoy https://t.co/A7SaTPHzFw	    y     junto   querer    sencillo    quérico ocio    mundo  	0	4
639	1061419502406197253	2018-11-10 19:45:04	Citytv	Los doce videojuegos más bonitos del mundo https://t.co/yT7fdNXomd https://t.co/MXzTklA7Ro	doce videojuego bonito mundo    	0	4
641	1061658297806323712	2018-11-11 11:33:57	Citytv	Acompáñenos en #CityNoticiasFDS, a las 12:00 p.m., con toda la información de Bogotá, Colombia y el mundo. https://t.co/SkG4MftNHY	acompáñenos   city noticiasfds   a        página metro    información bogotá   colombia y mundo   	0	4
643	1061760391896805377	2018-11-11 18:19:38	Citytv	En #CityNoticiasFDS, a las 8:00 p.m., le contaremos qué pasó hoy en Bogotá, Colombia y el mundo. Presenta @alvaro_aldana, en @Citytv. https://t.co/FPQixeZElF	  city noticiasfds   a       página metro    contar pasar bogotá   colombia y mundo   presentar    aldana       	0	4
645	1062015774766829569	2018-11-12 11:14:26	Citytv	Nos vemos a las 12:00 p.m. en #CityNoticiasFDS con toda la información de Bogotá, Colombia y del mundo. https://t.co/2whbEIEw7O	ver a        página metro     city noticiasfds información bogotá   colombia y mundo   	0	4
648	1062151811661025280	2018-11-12 20:15:00	Citytv	#CityNoticiasFDS Martes y miércoles se habilitarán cinco puntos de reciclaje masivo en Bogotá para la disposición de los materiales reutilizables. La jornada estará dirigida al sector comercio. Les explicamos cómo participar.	  city noticiasfds martes y miércoles habilitar punto reciclaje masivo bogotá disposición material reutilizable   jornada dirigir sector comerciar   explicar participar	0	4
651	1062423656498978816	2018-11-13 14:15:13	Citytv	Diez lugares prohibidos del mundo que muchos sueñan con visitar ►https://t.co/4x9zSLuSzZ https://t.co/PlzAzJPt4f	diez lugar prohibir mundo soñar visitar     	0	4
652	1062457695435980800	2018-11-13 16:30:28	Citytv	¡Estamos #AlAire en #FueraDelEstudio! Recorra la sala de redacción de @ELTIEMPO, junto a @mbechandia  para conocer los principales temas de Bogotá, Colombia y el mundo. https://t.co/ApqnwP0Ubg	    aire   estudiar   recorrer salar redacción     a     principal temer bogotá   colombia y mundo   	0	4
653	1062463074014294017	2018-11-13 16:51:51	Citytv	#SondeoCity #TuMundoHoy A propósito de la revelación de @NoticiasUno sobre lo que el fiscal general, Néstor Humberto Martínez, supo antes de asumir su actual cargo, respecto a presuntas coimas de @OdebrechtSA dentro del contrato Episol, ¿qué cree que debería hacer el Fiscal?	  sondear city   mundo a propósito revelación    fiscal   néstor humberto martínez   saber asumir actual cargar   a presunto coima    contratar episol    creer deber fiscal	0	4
654	1062499155933913090	2018-11-13 19:15:13	Citytv	Diez lugares prohibidos del mundo que muchos sueñan con visitar► https://t.co/pfCFlmlzkl https://t.co/7WF1EZ5dSr	diez lugar prohibir mundo soñar visitar     	0	4
655	1062503371951824897	2018-11-13 19:31:58	Citytv	RT @Citytv: #SondeoCity #TuMundoHoy A propósito de la revelación de @NoticiasUno sobre lo que el fiscal general, Néstor Humberto Martínez,…	     sondear city   mundo a propósito revelación    fiscal   néstor humberto martínez  	0	4
658	1062530505806102528	2018-11-13 21:19:48	Citytv	#TuMundoHoy Mientras un sector de la @PoliciaColombia lucha contra los narcotraficantes, otros previenen el microtráfico, fenómeno especialmente presente en los alrededores de los colegios. https://t.co/IOg4790Ko1	  mundo sector    luchar narcotraficante   prevenir microtráfico   fenómeno especialmente presentar alrededor colegio   	0	4
674	1062820056344788992	2018-11-14 16:30:22	Citytv	¡Estamos #AlAire en #FueraDelEstudio! Junto a @mbechandia, recorra la sala de redacción del periódico @ELTIEMPO para conocer los detalles de los principales hechos que son noticia en Bogotá, Colombia y el mundo. Solo por @Citytv https://t.co/1aIHVtmFJy	    aire   estudiar   a     recorrer salar redacción periódico    detalle principal hecho noticiar bogotá   colombia y mundo      	0	4
